id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,average_bill,remaining_contract_months,service_failure_count,average_download_speed,average_upload_speed,download_over_limit,churn,total_average_speed,,,,Number of people left
1668427,1,1,0.04,6,1.93,0,33.8,3.4,0,0,37.2,,,,
1668429,1,1,0.04,0,1.28,0,27.8,2.1,0,0,29.9,,,,
1668461,1,1,0.04,4,1.93,0,12.2,0.4,0,0,12.6,,,,
1668487,1,0,0.04,4,1.93,0,2.9,0.9,0,0,3.8,,,,
1668522,1,1,0.04,7,1.93,0,85,1.8,0,0,86.8,,,,
1668531,0,0,0.04,73,0,0,67.7,7,0,0,74.7,,,,
1668548,1,1,0.77,22,1.21,0,26.7,0.8,0,1,27.5,,,,
1668562,1,0,0.04,6,1.93,0,2.9,0.5,0,0,3.4,,,,
1668589,1,0,0.04,5,1.71,0,22,2.2,0,0,24.2,,,,
1668615,1,1,0.6,0,1.37,0,25.3,0.9,0,1,26.2,,,,
1668689,1,1,0.04,2,1.8,0,7,0.5,0,0,7.5,,,,
1668765,0,0,0.04,8,1.93,0,9.7,0.4,0,0,10.1,,,,
1668768,1,0,0.04,8,0.94,0,12.7,0.5,0,0,13.2,,,,
1668773,1,1,0.04,4,1.93,0,25.4,2.5,0,0,27.9,,,,
1668826,1,1,0.04,4,1.93,1,32.3,2.3,0,0,34.6,,,,
1668836,1,0,0.04,8,0.94,0,21.1,28.2,0,0,49.3,,,,
1668886,1,0,0.04,6,1.93,0,9.3,7.5,0,0,16.8,,,,
1668933,1,1,0.04,5,1.93,0,35.9,1.1,0,0,37,,,,
1668944,1,1,0.04,6,1.93,0,5.3,0.1,0,0,5.4,,,,
1668980,1,1,0.6,24,0.93,0,130.1,6.2,0,1,136.3,,,,
1668999,1,0,0.6,12,1.37,0,19.9,1.6,0,1,21.5,,,,
1669019,1,1,0.04,2,1.93,0,16.7,0.4,0,0,17.1,,,,
1669021,1,1,0.04,3,1.94,0,5.8,0.4,0,0,6.2,,,,
1669070,1,0,0.04,4,1.93,0,16.1,0.8,0,0,16.9,,,,
1669071,1,0,0.04,6,1.93,0,12.7,1.2,0,0,13.9,,,,
1669073,1,1,0.04,3,1.93,0,6,0.2,0,0,6.2,,,,
1669136,0,0,0.04,7,1.93,0,28.2,1.3,0,0,29.5,,,,
1669162,1,0,0.04,3,1.93,0,9.1,1.2,0,0,10.3,,,,
1669172,1,1,0.04,5,1.93,0,6.6,0.8,0,0,7.4,,,,
1669192,1,1,0.04,4,1.93,0,0.1,0,0,0,0.1,,,,
1669216,1,0,0.04,4,1.93,0,5.5,0.3,0,0,5.8,,,,
1669217,1,0,0.04,4,1.93,0,45.3,4,0,0,49.3,,,,
1669236,0,0,0.04,8,1.93,0,7.3,0.6,0,0,7.9,,,,
1669281,1,1,0.04,3,1.14,0,8.2,1.3,0,0,9.5,,,,
1669301,1,0,0.04,4,1.93,1,3.1,0.2,0,0,3.3,,,,
1669312,1,0,0.04,4,1.93,0,12.7,4.8,0,0,17.5,,,,
1669316,1,0,0.04,4,1.93,0,12,0.7,0,0,12.7,,,,
1669350,1,1,0.04,3,1.25,0,0.9,0,0,0,0.9,,,,
1669352,1,0,0.04,5,1.93,0,4.3,0.1,0,0,4.4,,,,
1669458,0,0,0.04,0,1.93,0,27.8,2.1,0,0,29.9,,,,
1669503,0,0,0.04,6,1.93,0,3.3,0.1,0,0,3.4,,,,
1669517,1,1,0.04,5,1.93,0,27.8,2.1,0,0,29.9,,,,
1669536,1,0,0.04,5,1.93,0,8.2,0.6,0,0,8.8,,,,
1669541,1,0,0.04,4,0.96,0,19,1.4,0,0,20.4,,,,
1669557,0,0,0.75,36,1.22,1,166.7,9.9,0,1,176.6,,,,
1669597,1,0,0.04,4,1.93,0,9.1,1.4,0,0,10.5,,,,
1669605,0,0,0.04,7,1.93,0,30.7,4.7,0,0,35.4,,,,
1669619,1,0,0.03,4,0,0,5.6,0.3,0,1,5.9,,,,
1669629,1,1,0.04,4,1.93,0,12.3,0.3,0,0,12.6,,,,
1669631,1,1,0.04,6,1.09,0,10.1,1.2,0,0,11.3,,,,
1669639,1,0,0.04,4,1.93,0,0.1,0,0,0,0.1,,,,
1669653,1,1,0.04,3,1.93,0,7,0.7,0,0,7.7,,,,
1669662,0,0,0.04,7,0,1,5.5,0.2,0,0,5.7,,,,
1669701,1,0,0.04,4,1.93,0,9.5,0.8,0,0,10.3,,,,
1669704,1,0,0.04,4,1.93,0,4.1,0.2,0,0,4.3,,,,
1669790,1,0,0.04,0,1.93,0,2.5,0.1,0,0,2.6,,,,
1669793,1,1,0.04,5,1.93,0,61.5,10.7,0,0,72.2,,,,
1669799,0,0,0.04,7,1.93,0,4.9,1.4,0,0,6.3,,,,
1669804,1,0,0.04,5,1.93,0,8.4,0.3,0,0,8.7,,,,
1669826,1,1,0.04,0,1.93,0,27.8,2.1,0,0,29.9,,,,
1669983,0,0,0.04,2,1.93,0,4.4,0.2,0,0,4.6,,,,
1669992,0,0,0.04,7,1.93,0,4.6,0.3,0,0,4.9,,,,
1669993,0,0,0.04,7,1.93,0,26.2,1.4,0,0,27.6,,,,
1670007,0,0,0.04,0,1.93,0,27.8,2.1,0,0,29.9,,,,
1670028,1,1,0.04,3,1.93,0,19.5,0.7,0,0,20.2,,,,
1670093,1,0,0.04,4,1.93,0,5.7,0.2,0,0,5.9,,,,
1670160,1,1,0.04,2,1.65,0,8.3,1.1,0,0,9.4,,,,
1670174,1,1,0.76,23,1.22,1,30.6,4.5,0,1,35.1,,,,
1670267,1,1,0.04,1,1.94,0,6.2,0.5,0,0,6.7,,,,
1670272,1,1,0.04,0,1.93,0,27.8,2.1,0,0,29.9,,,,
1670283,1,1,0.04,2,1.93,0,1,0.2,0,0,1.2,,,,
1670354,1,0,0.04,0,1.93,0,27.8,2.1,0,0,29.9,,,,
1670359,1,0,0.04,6,0.95,0,1.7,0.1,0,0,1.8,,,,
1670360,1,0,0.04,4,2.18,0,0.8,0.1,0,0,0.9,,,,
1670366,1,1,0.04,4,1.93,0,16.5,0.4,0,0,16.9,,,,
1670372,0,0,0.03,6,0,1,4,0.1,0,1,4.1,,,,
1670382,1,1,0.04,0,1.93,0,27.8,2.1,0,0,29.9,,,,
1670396,1,1,0.04,3,1.93,0,8.7,0.4,0,0,9.1,,,,
1670408,1,1,0.04,2,1.78,0,1.8,0.1,0,0,1.9,,,,
1670415,0,0,0.04,6,1.93,0,10.4,0.3,0,0,10.7,,,,
1670467,1,1,0.04,0,0.56,0,27.8,2.1,0,0,29.9,,,,
1670482,1,0,0.04,0,0.87,0,27.8,2.1,0,0,29.9,,,,
1670516,1,0,0.04,1,0.27,0,13,1.7,0,0,14.7,,,,
1670542,1,1,0.04,3,0.84,0,9.9,0.5,0,0,10.4,,,,
1670571,1,0,0.04,4,1.93,0,3.1,0.2,0,0,3.3,,,,
1670580,1,1,0.04,2,1.23,0,1,0.1,0,0,1.1,,,,
1670581,0,0,0.04,5,1.93,0,3.4,0.1,0,0,3.5,,,,
1670591,1,1,0.04,3,0.11,0,1.7,0.2,0,0,1.9,,,,
1670593,1,1,0.04,5,1.93,1,33.3,6.1,0,0,39.4,,,,
1670606,0,0,0.04,6,1.93,0,24.7,1,0,0,25.7,,,,
1670607,0,0,0.88,37,1.09,0,99.2,6,0,1,105.2,,,,
1670652,1,1,0.04,3,1.93,0,14.5,1.9,0,0,16.4,,,,
1670675,0,0,0.04,6,1.93,0,16.1,2.2,0,0,18.3,,,,
1670704,1,1,0.04,3,1.93,0,27.8,2.1,0,0,29.9,,,,
1670748,1,0,0.04,4,1.93,0,15.9,0.7,0,0,16.6,,,,
1670782,1,0,0.04,4,1.93,0,5.3,0.2,0,0,5.5,,,,
1670798,1,1,0.04,4,1.93,0,4.4,4,0,0,8.4,,,,
1670812,1,0,0.04,3,1.93,0,4.7,0.2,0,0,4.9,,,,
1670820,1,1,0.39,13,1.58,0,14.3,3.7,0,1,18,,,,
1670866,1,0,0.04,6,2.92,0,45.3,14.4,0,0,59.7,,,,
1670929,1,0,0.04,3,1.93,0,13,0.5,0,0,13.5,,,,
1670933,1,1,0.51,11,1.46,0,8,0.4,0,1,8.4,,,,
1670944,1,1,0.04,4,1.93,0,5.9,0.5,0,0,6.4,,,,
1670966,1,0,0.04,3,0.44,0,4.5,0.2,0,0,4.7,,,,
1671033,1,0,0.04,0,2.18,0,40.8,1.7,0,0,42.5,,,,
1671041,1,0,0.89,24,1.08,0,58.8,8.3,0,1,67.1,,,,
1671055,1,1,0.38,18,0.36,0,38.3,3.4,0,1,41.7,,,,
1671070,1,1,0.04,3,1.94,0,23.1,2.3,0,0,25.4,,,,
1671075,1,1,0.04,0,1.51,0,27.8,2.1,0,0,29.9,,,,
1671080,0,0,0.04,6,1.94,0,11.1,3.9,0,0,15,,,,
1671089,1,0,0.04,2,0.82,0,7.1,0.4,0,0,7.5,,,,
1671118,1,1,0.51,14,1.47,0,52.4,2.7,0,1,55.1,,,,
1671121,0,0,0.04,5,1.94,0,8.6,0.1,0,0,8.7,,,,
1671165,0,0,0.04,6,1.94,0,0.2,0,0,0,0.2,,,,
1671167,1,0,0.04,2,1.94,0,2.7,0.1,0,0,2.8,,,,
1671172,1,1,0.04,3,1.94,0,3.4,1.3,0,0,4.7,,,,
1671225,1,1,0.04,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1671317,1,0,0.04,2,1.7,0,5.6,0.2,0,0,5.8,,,,
1671382,1,0,0.04,3,1.94,0,27.8,2.1,0,0,29.9,,,,
1671413,1,1,0.04,2,1.94,0,9.3,0.3,0,0,9.6,,,,
1671431,0,0,0.04,52,0,0,38,8.2,0,0,46.2,,,,
1671443,1,1,0.04,3,1.94,0,42.8,2,0,0,44.8,,,,
1671457,1,0,0.04,3,1.94,0,20.7,0.9,0,0,21.6,,,,
1671469,1,1,0.04,2,1.94,0,5.1,1.2,0,0,6.3,,,,
1671533,1,1,0.04,3,1.94,0,9.2,0.6,0,0,9.8,,,,
1671536,1,1,0.04,1,1.72,0,1.5,0,0,0,1.5,,,,
1671546,1,0,0.04,3,0,0,21.3,2.6,0,0,23.9,,,,
1671584,1,0,0.04,1,1.94,0,7.2,0.3,0,0,7.5,,,,
1671592,1,1,0.04,3,1.94,0,5.2,0.3,0,0,5.5,,,,
1671598,1,0,0.04,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1671604,0,0,0.04,5,1.94,0,7.2,0.2,0,0,7.4,,,,
1671611,0,0,0.4,29,1.22,0,19.9,3.8,0,1,23.7,,,,
1671613,1,0,0.04,3,1.94,0,16.1,0.7,0,0,16.8,,,,
1671655,1,0,0.04,0,1.3,0,27.8,2.1,0,0,29.9,,,,
1671679,0,0,0.04,2,1.94,0,0.6,0,0,0,0.6,,,,
1671682,1,0,0.88,22,0.78,0,18,0.5,0,1,18.5,,,,
1671695,1,0,0.04,3,1.94,0,0,0,0,0,0,,,,
1671708,1,0,0.04,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1671744,1,1,0.04,1,1.94,0,2.1,0.3,0,0,2.4,,,,
1671760,0,0,0.1,19,0,0,14.6,1.1,0,1,15.7,,,,
1671770,1,1,0.04,3,1.94,0,7.4,0.3,0,0,7.7,,,,
1671773,1,0,0.04,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1671782,0,0,0.04,5,0,0,13.8,2.8,0,0,16.6,,,,
1671794,0,0,0.04,0,1.94,1,14.1,0.3,0,0,14.4,,,,
1671845,1,0,0.04,2,0.31,0,7.3,1.1,0,0,8.4,,,,
1671846,1,0,0.04,1,1.94,0,1.1,1,0,0,2.1,,,,
1671857,1,1,0.03,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1671879,0,0,0.03,2,1.94,0,15.7,0.3,0,0,16,,,,
1671880,1,1,0.03,1,1.94,0,3.6,0.3,0,0,3.9,,,,
1671970,1,1,0.03,2,1.9,0,1.1,0.3,0,0,1.4,,,,
1671977,1,1,0.03,2,1.94,0,6.4,0.9,0,0,7.3,,,,
1671991,1,0,0.03,3,1.07,0,2.8,0.4,0,0,3.2,,,,
1672006,1,0,0.03,0,1.94,0,5.1,0.3,0,0,5.4,,,,
1672026,1,1,0.83,23,1.14,0,48.4,3.4,0,1,51.8,,,,
1672039,1,1,0.03,3,1.94,0,3.6,0.3,0,0,3.9,,,,
1672046,1,1,0.03,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1672048,1,0,0.03,1,1.94,0,27.8,2.1,0,0,29.9,,,,
1672080,1,0,0.03,2,1.94,0,2,0.1,0,0,2.1,,,,
1672109,0,0,0.03,4,1.63,0,4.7,0.5,0,0,5.2,,,,
1672117,1,0,0.03,0,1.94,0,5.3,0.3,0,0,5.6,,,,
1672134,1,1,0.03,2,1.94,1,2.9,0.6,0,0,3.5,,,,
1672144,1,1,0.03,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1672153,1,1,0.03,3,1.94,0,39,1.4,0,0,40.4,,,,
1672159,1,1,0.03,2,1.94,0,8.7,0.3,0,0,9,,,,
1672207,1,1,0.03,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1672219,1,1,0.17,9,0,0,20.9,2.9,0,1,23.8,,,,
1672252,1,1,0.03,0,1.94,0,11.8,0.3,0,0,12.1,,,,
1672285,1,0,0.03,0,0.98,0,2.7,0.4,0,0,3.1,,,,
1672335,1,1,0.03,1,1.94,0,0.2,0,0,0,0.2,,,,
1672367,1,1,0.03,0,1.88,0,4.7,0.8,0,0,5.5,,,,
1672373,1,1,0.03,0,1.94,0,1.4,0.1,0,0,1.5,,,,
1672379,1,1,0.03,1,1.94,0,14.2,0.5,0,0,14.7,,,,
1672400,1,1,0.03,0,1.39,0,27.8,2.1,0,0,29.9,,,,
1672443,1,0,0.03,1,0.06,0,4.2,0.3,0,0,4.5,,,,
1672461,1,0,0.03,1,1.94,0,0.3,0,0,0,0.3,,,,
1672473,1,0,0.03,0,1.94,0,1.8,0.3,0,0,2.1,,,,
1672483,1,0,0.03,1,1.94,0,5.4,0.2,0,0,5.6,,,,
1672487,0,0,0.68,32,1.3,0,19.7,1,0,1,20.7,,,,
1672517,0,0,0.03,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1672525,1,1,0.03,0,1.94,0,27.8,2.1,0,0,29.9,,,,
1672530,1,1,0.79,16,1.18,0,25.4,2.8,0,1,28.2,,,,
1672661,1,0,0.03,4,1.95,0,3,0.3,0,0,3.3,,,,
1672686,1,1,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1672698,1,0,0.03,0,0.84,0,16.8,0.3,0,0,17.1,,,,
1672719,0,0,0.03,2,1.95,0,57.5,2.2,0,0,59.7,,,,
1672801,0,0,0.07,0,0,0,39.3,0.6,0,1,39.9,,,,
1672854,1,1,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1672874,1,0,0.03,0,1.95,0,1.5,1.2,0,0,2.7,,,,
1672876,1,0,0.03,1,0.55,0,0.7,0,0,0,0.7,,,,
1672879,0,0,0.03,0,1.95,0,5.9,0.2,0,0,6.1,,,,
1672891,1,1,0.03,1,1.95,0,9.2,0.3,0,0,9.5,,,,
1672911,1,1,0.03,1,1.5,0,1.7,0.1,0,0,1.8,,,,
1672924,1,1,0.03,0,1.95,0,0.4,0,0,0,0.4,,,,
1672934,1,1,0.03,0,1.04,0,1.7,0.2,0,0,1.9,,,,
1672959,1,0,0.86,20,0.73,0,14.6,1.7,0,1,16.3,,,,
1673018,0,0,0.03,2,1.95,0,4.3,0.1,0,0,4.4,,,,
1673030,1,0,0.03,0,1.95,0,3.1,0.2,0,0,3.3,,,,
1673035,0,0,0.03,0,1.95,0,0.5,0.2,0,0,0.7,,,,
1673065,1,0,0.03,0,0.93,0,0.8,0,0,0,0.8,,,,
1673072,1,0,0.03,2,1.95,0,6.6,0.5,0,0,7.1,,,,
1673078,1,0,0.32,15,1.65,2,48.6,3.9,0,1,52.5,,,,
1673094,1,1,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673126,1,1,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673167,1,0,0.03,1,1.95,0,1.8,0.1,0,0,1.9,,,,
1673211,1,0,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673240,1,0,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673253,1,0,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673256,0,0,0.03,1,1.95,0,2,0.3,0,0,2.3,,,,
1673335,1,1,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673336,1,0,0.03,0,0.88,0,27.8,2.1,0,0,29.9,,,,
1673387,1,1,0.03,1,1.95,0,0.3,0,0,0,0.3,,,,
1673454,1,0,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673463,1,0,0.03,0,1.95,0,6.4,0.9,0,0,7.3,,,,
1673474,1,1,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673496,1,0,0.03,0,0.89,0,27.8,2.1,0,0,29.9,,,,
1673513,1,0,0.03,0,1.95,0,0.2,0.1,0,0,0.3,,,,
1673600,1,1,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673625,1,0,0.03,0,1.44,0,1.6,0.2,0,0,1.8,,,,
1673658,1,1,0.03,1,1.95,0,1.9,0.1,0,0,2,,,,
1673668,0,0,0.03,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673670,1,1,0.16,30,0,1,15.4,0.5,0,1,15.9,,,,
1673688,1,0,0.03,0,1.37,0,0,0,0,0,0,,,,
1673707,1,0,0.55,11,0,0,20.2,1.4,0,1,21.6,,,,
1673755,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673758,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673777,1,1,0.02,0,1.95,0,0,0,0,0,0,,,,
1673795,0,0,0.02,0,1.68,0,27.8,2.1,0,0,29.9,,,,
1673802,1,0,0.02,0,0.15,0,2,0.1,0,0,2.1,,,,
1673846,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673853,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673859,1,0,0.02,0,1.05,0,4.8,0.2,0,0,5,,,,
1673861,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673898,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673900,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673902,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673928,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1673946,1,0,0.41,10,1.56,0,35.5,2.1,0,1,37.6,,,,
1673956,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674031,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674046,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674050,0,0,0.02,1,0.96,0,1.1,0.3,0,0,1.4,,,,
1674054,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674087,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674100,1,1,0.02,1,1.95,0,0.1,0.2,0,0,0.3,,,,
1674125,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674128,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674148,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674214,1,1,0.32,23,1.65,0,161.8,3.6,0,1,165.4,,,,
1674222,1,0,0.02,1,1.95,0,27.8,2.1,0,0,29.9,,,,
1674224,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674267,1,1,0.02,2,1.95,0,0.7,0.1,0,0,0.8,,,,
1674269,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674271,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674274,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674289,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674293,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674312,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674322,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674328,1,0,0.69,21,1.28,0,53.4,2.1,0,1,55.5,,,,
1674346,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674351,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674368,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674420,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674423,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674505,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674511,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674523,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674534,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674548,1,0,0.02,0,1.97,0,27.8,2.1,0,0,29.9,,,,
1674567,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674572,1,0,0.26,16,1.71,1,67.2,4.6,0,1,71.8,,,,
1674598,1,1,0.02,0,0.14,0,27.8,2.1,0,0,29.9,,,,
1674608,1,0,0.02,0,0.95,0,27.8,2.1,0,0,29.9,,,,
1674669,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674673,1,0,0.02,0,0.96,0,27.8,2.1,0,0,29.9,,,,
1674703,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674704,1,0,0.02,0,1.17,0,27.8,2.1,0,0,29.9,,,,
1674713,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674782,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674786,1,1,0.87,24,1.19,0,8.8,0.3,0,1,9.1,,,,
1674795,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674815,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674818,1,0,0.02,0,0.72,0,27.8,2.1,0,0,29.9,,,,
1674843,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674852,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674854,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674862,1,0,0.02,0,0.61,0,27.8,2.1,0,0,29.9,,,,
1674877,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674920,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674954,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674975,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674989,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674990,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1674995,0,0,0.87,37,1.1,0,28.8,2.4,0,1,31.2,,,,
1675006,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675034,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675042,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675054,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675059,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675134,0,0,0.02,0,1.5,0,27.8,2.1,0,0,29.9,,,,
1675243,1,0,0.02,0,1.55,0,27.8,2.1,0,0,29.9,,,,
1675271,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675286,1,0,0.02,0,0.51,0,27.8,2.1,0,0,29.9,,,,
1675295,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675306,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675314,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675359,0,0,0.41,20,1.56,1,25.4,2.1,0,1,27.5,,,,
1675403,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675459,1,1,0.02,0,1.28,0,27.8,2.1,0,0,29.9,,,,
1675471,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675496,1,0,0.15,23,0,0,70.7,3.2,0,1,73.9,,,,
1675518,1,1,0.84,17,1.14,0,81.7,5,0,1,86.7,,,,
1675529,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675542,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675579,1,1,0.02,0,1.29,0,27.8,2.1,0,0,29.9,,,,
1675583,1,0,0.02,0,1.13,0,27.8,2.1,0,0,29.9,,,,
1675618,1,0,0.02,0,0.34,0,27.8,2.1,0,0,29.9,,,,
1675638,1,1,0.02,0,1.8,0,27.8,2.1,0,0,29.9,,,,
1675677,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675680,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675701,1,0,0.02,0,0,0,27.8,2.1,0,0,29.9,,,,
1675704,1,1,0.02,0,1.26,0,27.8,2.1,0,0,29.9,,,,
1675712,0,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675747,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675752,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675766,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675894,0,0,0.02,0,0.97,0,27.8,2.1,0,0,29.9,,,,
1675916,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675917,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675928,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675932,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675940,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675948,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1675999,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1676010,1,1,0.42,0,0,0,0,0,0,1,0,,,,
1676013,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1676057,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1676130,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1676132,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1676134,1,0,0.02,0,1.01,0,27.8,2.1,0,0,29.9,,,,
1676141,1,1,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1676157,1,0,0.02,0,1.95,0,27.8,2.1,0,0,29.9,,,,
1676207,1,1,0.02,0,1.96,0,27.8,2.1,0,0,29.9,,,,
1676235,1,1,0.02,0,1.96,0,27.8,2.1,0,0,29.9,,,,
1676238,1,0,0.02,0,1.17,0,27.8,2.1,0,0,29.9,,,,
1676304,1,1,0.02,0,0.54,0,27.8,2.1,0,0,29.9,,,,
1676353,1,1,0.02,0,1.96,0,27.8,2.1,0,0,29.9,,,,
1676377,1,0,0.02,0,1.96,0,27.8,2.1,0,0,29.9,,,,
1676387,1,0,0.36,7,0.07,7,55.6,5.9,0,1,61.5,,,,
1676421,1,0,0.74,13,0.17,0,35.1,3.6,0,1,38.7,,,,
1676422,1,0,0.02,0,0.89,0,27.8,2.1,0,0,29.9,,,,
